Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2008-01-09,1695.0,1767.0,1695.0,1745.1,1744.876911585,172697.0,2444.0,301335008.0,121375.0,70.28,72.0,50.1
2008-01-08,1715.0,1722.0,1680.0,1716.3,1704.7824518642,183803.0,2293.0,313344129.0,129355.0,70.38,42.0,1.3
2008-01-07,1665.0,1680.8,1637.0,1657.0,1657.9471946181,65107.0,2227.0,107943968.0,26558.0,40.79,43.8,-8.0
2008-01-04,1700.0,1720.0,1692.0,1697.45,1699.8942688888,77943.0,771.0,132494859.0,14464.0,18.56,28.0,-2.55
2008-01-03,1700.0,1710.0,1690.0,1697.35,1701.4417832791,487798.0,1125.0,829959899.0,456905.0,93.67,20.0,-2.65
2008-01-02,1739.0,1744.0,1695.0,1716.15,1717.4117292536,43140.0,1277.0,74089142.0,17464.0,40.48,49.0,-22.85
2008-01-01,1728.0,1740.0,1702.1,1731.0,1724.3717115135,9997.0,464.0,17238544.0,4587.0,45.88,37.9,3.0
2007-12-31,1735.0,1769.0,1712.2,1727.8,1727.6852800086,18553.0,775.0,32053745.0,4937.0,26.61,56.8,-7.2
2007-12-28,1700.0,1737.95,1660.0,1730.85,1716.4274893708,27989.0,1102.0,48041089.0,9217.0,32.93,77.95,30.85
2007-12-27,1715.0,1755.95,1715.0,1744.95,1737.9243740948,48330.0,1364.0,83993885.0,31316.0,64.8,40.95,29.95
2007-12-26,1709.7,1715.0,1680.0,1702.9,1699.9055168265,28259.0,864.0,48037630.0,8181.0,28.95,35.0,-6.8
2007-12-24,1656.0,1698.0,1656.0,1694.35,1690.2703171204,39228.0,886.0,66305924.0,26409.0,67.32,42.0,38.35
2007-12-20,1654.9,1659.9,1628.0,1646.7,1645.9093549949,74356.0,739.0,122383236.0,8970.0,12.06,31.9,-8.2
2007-12-19,1689.9,1700.0,1640.15,1656.95,1659.8653463125,35647.0,1163.0,59169220.0,10069.0,28.25,59.85,-32.95
2007-12-18,1620.0,1700.0,1615.55,1656.9,1657.4424310777,39900.0,1118.0,66131953.0,17685.0,44.32,84.45,36.9
2007-12-17,1710.0,1710.0,1663.0,1678.3,1677.1298130458,68252.0,1260.0,114467464.0,33054.0,48.43,47.0,-31.7
2007-12-14,1741.0,1747.0,1707.25,1728.6,1728.8408712969,48709.0,1177.0,84210110.0,13970.0,28.68,39.75,-12.4
2007-12-13,1785.0,1785.0,1745.0,1757.6,1758.8598590712,67268.0,1076.0,118314985.0,38402.0,57.09,40.0,-27.4
2007-12-12,1770.0,1798.0,1720.0,1784.0,1751.1696078259,170511.0,2098.0,298593681.0,104830.0,61.48,78.0,14.0
2007-12-11,1705.0,1790.0,1702.05,1774.7,1744.6854231591,57118.0,1996.0,99652942.0,32106.0,56.21,87.95,69.7
2007-12-10,1740.0,1740.0,1680.0,1693.2,1696.3909014783,127779.0,1163.0,216763133.0,105703.0,82.72,60.0,-46.8
2007-12-07,1739.0,1758.0,1711.25,1721.65,1724.5042572844,59545.0,1064.0,102685606.0,26915.0,45.2,46.75,-17.35
2007-12-06,1765.0,1779.0,1670.0,1686.05,1717.8877780555,56014.0,1510.0,96225766.0,25675.0,45.84,109.0,-78.95
2007-12-05,1700.0,1739.85,1700.0,1727.6,1722.2465848576,77742.0,1696.0,133890894.0,39565.0,50.89,39.85,27.6
2007-12-04,1720.0,1720.0,1691.0,1702.55,1702.6519472827,33765.0,879.0,57490043.0,13131.0,38.89,29.0,-17.45
2007-12-03,1749.0,1749.0,1681.2,1701.2,1701.8457622931,40470.0,1139.0,68873698.0,11357.0,28.06,67.8,-47.8
2007-11-30,1699.0,1744.85,1687.0,1719.0,1718.438260923,97661.0,2204.0,167824399.0,42455.0,43.47,57.85,20.0
2007-11-29,1628.8,1692.0,1628.8,1677.15,1680.9372095659,97053.0,2017.0,163139999.0,46921.0,48.35,63.2,48.35
2007-11-28,1695.0,1695.0,1585.05,1607.95,1621.0966633805,98393.0,1746.0,159504564.0,41056.0,41.73,109.95,-87.05
2007-11-27,1630.0,1659.9,1600.15,1632.45,1624.0115350339,59471.0,993.0,96581590.0,32561.0,54.75,59.75,2.45
2007-11-26,1648.95,1668.0,1621.25,1643.7,1647.4030550902,50735.0,1730.0,83580994.0,17624.0,34.74,46.75,-5.25
2007-11-23,1620.0,1620.0,1542.05,1562.7,1566.318543036,64051.0,1748.0,100324269.0,29798.0,46.52,77.95,-57.3
2007-11-22,1570.0,1609.0,1552.15,1594.05,1574.2191240262,68929.0,1290.0,108509350.0,35154.0,51.0,56.85,24.05
2007-11-21,1630.0,1630.0,1565.1,1583.0,1577.6983947608,73447.0,1816.0,115877214.0,39455.0,53.72,64.9,-47.0
2007-11-20,1625.0,1673.0,1602.25,1631.6,1641.3455036702,41823.0,1223.0,68645993.0,13260.0,31.71,70.75,6.6
2007-11-19,1737.0,1737.0,1647.0,1655.2,1661.950075612,97868.0,1707.0,162651730.0,33587.0,34.32,90.0,-81.8
2007-11-16,1650.0,1699.0,1640.0,1687.15,1682.4064306071,113333.0,1838.0,190672168.0,55874.0,49.3,59.0,37.15
2007-11-15,1750.0,1750.0,1675.0,1699.2,1695.1132383169,58867.0,2268.0,99786231.0,12435.0,21.12,75.0,-50.8
2007-11-14,1628.9,1760.0,1620.2,1749.1,1710.6664990498,171025.0,5528.0,292566738.0,37164.0,21.73,139.8,120.2
2007-11-13,1465.0,1625.0,1425.0,1578.5,1538.0929852823,136570.0,3600.0,210057359.0,55637.0,40.74,200.0,113.5
2007-11-12,1536.0,1536.0,1457.05,1475.5,1478.0447272986,56252.0,1226.0,83142972.0,32318.0,57.45,78.95,-60.5
2007-11-09,1559.4,1599.7,1525.05,1538.2,1548.9314962906,10379.0,560.0,16076360.0,4809.0,46.33,74.65,-21.2
2007-11-08,1577.0,1590.0,1550.0,1559.4,1565.8547430978,66971.0,1391.0,104866858.0,33670.0,50.28,40.0,-17.6
2007-11-07,1710.0,1735.05,1608.0,1617.95,1660.068889518,49456.0,1415.0,82100367.0,26442.0,53.47,127.05,-92.05
2007-11-06,1702.1,1744.4,1690.3,1705.95,1719.2612372253,22114.0,849.0,38019743.0,5681.0,25.69,54.1,3.85
2007-11-05,1701.0,1761.0,1680.0,1709.55,1715.4206444118,58534.0,1520.0,100410432.0,28020.0,47.87,81.0,8.55
2007-11-02,1601.25,1799.0,1601.25,1758.75,1708.8820468894,63042.0,1645.0,107731342.0,32963.0,52.29,197.75,157.5
2007-11-01,1685.0,1748.0,1664.0,1675.55,1695.9381006357,40582.0,1348.0,68824560.0,11058.0,27.25,84.0,-9.45
2007-10-31,1605.0,1673.8,1591.0,1653.1,1629.3510490631,37462.0,1340.0,61038749.0,12392.0,33.08,82.8,48.1
2007-10-30,1665.0,1698.0,1610.0,1618.25,1643.692600573,81682.0,2242.0,134260099.0,34868.0,42.69,88.0,-46.75
2007-10-29,1640.0,1660.0,1600.0,1638.7,1638.7281238203,52980.0,1829.0,86819816.0,24369.0,46.0,60.0,-1.3
2007-10-26,1532.0,1558.0,1490.0,1546.05,1541.1371223372,45113.0,1588.0,69525319.0,15491.0,34.34,68.0,14.05
2007-10-25,1515.0,1560.0,1468.6,1541.05,1480.024806941,947638.0,2031.0,1402527748.0,910943.0,96.13,91.4,26.05
2007-10-24,1520.0,1520.0,1465.0,1506.75,1482.9080679802,107090.0,1463.0,158804625.0,78926.0,73.7,55.0,-13.25
2007-10-23,1407.0,1497.5,1390.0,1474.3,1448.530097678,59174.0,1595.0,85715320.0,24862.0,42.02,107.5,67.3
2007-10-22,1308.0,1398.85,1308.0,1372.4,1364.0798433517,59241.0,772.0,80809454.0,41953.0,70.82,90.85,64.4
2007-10-19,1370.0,1445.0,1337.5,1357.25,1381.9536621075,79913.0,1247.0,110436063.0,41875.0,52.4,107.5,-12.75
2007-10-18,1470.0,1470.0,1355.0,1379.2,1423.6325587206,80040.0,1904.0,113947550.0,40584.0,50.7,115.0,-90.8
2007-10-17,1398.0,1479.95,1250.3,1459.6,1428.7916880606,198654.0,1764.0,283835184.0,111709.0,56.23,229.65,61.6
2007-10-16,1515.0,1518.0,1465.05,1504.6,1496.2010536808,63207.0,1509.0,94570380.0,28657.0,45.34,52.95,-10.4
2007-10-15,1470.05,1519.9,1460.3,1490.45,1488.3453648569,125282.0,3245.0,186462884.0,49144.0,39.23,59.6,20.4
2007-10-12,1438.0,1449.0,1422.0,1430.85,1434.3531430035,78110.0,2411.0,112037324.0,25748.0,32.96,27.0,-7.15
2007-10-11,1425.0,1464.9,1420.0,1456.45,1433.2424921282,96865.0,1486.0,138831034.0,62710.0,64.74,44.9,31.45
2007-10-10,1449.0,1449.0,1398.0,1420.1,1423.9734734403,60430.0,1076.0,86050717.0,28638.0,47.39,51.0,-28.9
2007-10-09,1409.0,1424.4,1400.0,1419.55,1409.738076033,132653.0,1290.0,187005985.0,80975.0,61.04,24.4,10.55
2007-10-08,1420.0,1440.0,1396.5,1406.0,1417.9087083472,201037.0,2152.0,285052113.0,103368.0,51.42,43.5,-14.0
2007-10-05,1415.0,1419.0,1390.0,1400.45,1402.7404617922,18190.0,709.0,25515849.0,6642.0,36.51,29.0,-14.55
2007-10-04,1400.0,1418.8,1388.05,1404.2,1400.4319993515,37007.0,993.0,51825787.0,20914.0,56.51,30.75,4.2
2007-10-03,1413.6,1439.0,1404.1,1422.35,1422.7926253289,88926.0,1294.0,126523257.0,43741.0,49.19,34.9,8.75
2007-10-01,1448.05,1448.05,1390.0,1404.0,1413.9106438393,26109.0,838.0,36915793.0,9504.0,36.4,58.05,-44.05
2007-09-28,1433.3,1443.0,1336.5,1439.05,1428.6627922877,65817.0,1469.0,94030299.0,21168.0,32.16,106.5,5.75
2007-09-27,1400.0,1459.0,1370.0,1433.3,1406.6186422608,182907.0,1637.0,257280396.0,132877.0,72.65,89.0,33.3
2007-09-26,1375.55,1384.5,1357.7,1374.75,1373.2902891905,110135.0,1072.0,151247326.0,78354.0,71.14,26.8,-0.8
2007-09-25,1365.0,1406.0,1345.0,1397.7,1372.5301916976,73762.0,1670.0,101240572.0,37406.0,50.71,61.0,32.7
2007-09-24,1330.0,1355.0,1330.0,1346.25,1344.1024350323,64763.0,1016.0,87048106.0,36579.0,56.48,25.0,16.25
2007-09-21,1330.0,1331.9,1306.0,1322.75,1320.5374825579,41566.0,1014.0,54889461.0,11356.0,27.32,25.9,-7.25
2007-09-20,1328.0,1335.0,1310.15,1326.05,1323.1369619842,79993.0,1745.0,105841695.0,39671.0,49.59,24.85,-1.95
2007-09-19,1260.0,1341.0,1260.0,1326.3,1307.4620427234,282515.0,4821.0,369377639.0,152860.0,54.11,81.0,66.3
2007-09-18,1216.5,1232.0,1201.3,1230.0,1218.0017470501,34916.0,854.0,42527749.0,9365.0,26.82,30.7,13.5
2007-09-17,1233.0,1249.4,1216.0,1226.15,1228.2774944848,27651.0,824.0,33963101.0,12834.0,46.41,33.4,-6.85
2007-09-14,1225.0,1249.6,1216.0,1228.7,1235.0868565044,60859.0,1746.0,75166151.0,25089.0,41.22,33.6,3.7
2007-09-13,1187.0,1218.0,1187.0,1212.6,1207.1042778466,46846.0,1181.0,56548007.0,26318.0,56.18,31.0,25.6
2007-09-12,1191.0,1201.0,1179.0,1181.6,1187.628577851,13346.0,526.0,15850091.0,4552.0,34.11,22.0,-9.4
2007-09-11,1205.0,1205.0,1182.0,1187.75,1196.4756436982,88745.0,693.0,106181231.0,78447.0,88.4,23.0,-17.25
2007-09-10,1156.25,1211.0,1156.25,1196.2,1182.6499287624,198631.0,881.0,234910938.0,128827.0,64.86,54.75,39.95
2007-09-07,1190.0,1205.0,1180.0,1195.6,1191.6118675218,53322.0,1142.0,63539128.0,29812.0,55.91,25.0,5.6
2007-09-06,1160.3,1187.95,1160.3,1185.3,1180.0421724571,19112.0,647.0,22552966.0,8689.0,45.46,27.65,25.0
2007-09-05,1178.0,1187.0,1159.0,1173.9,1168.5198155832,54225.0,1000.0,63362987.0,26318.0,48.53,28.0,-4.1
2007-09-04,1189.8,1195.5,1164.0,1175.7,1175.8851111786,78972.0,800.0,92861999.0,58172.0,73.66,31.5,-14.1
2007-09-03,1185.0,1200.0,1173.0,1176.2,1185.6290437256,28130.0,822.0,33351745.0,10799.0,38.39,27.0,-8.8
2007-08-31,1170.1,1195.0,1159.8,1171.3,1175.171767015,72348.0,1587.0,85021327.0,34316.0,47.43,35.2,1.2
2007-08-30,1169.0,1197.0,1161.0,1182.05,1175.1700860598,165234.0,1654.0,194178054.0,97917.0,59.26,36.0,13.05
2007-08-29,1105.55,1180.95,1104.0,1156.6,1157.4000534295,89838.0,1460.0,103978506.0,57719.0,64.25,76.95,51.05
2007-08-28,1116.6,1156.0,1116.55,1152.0,1141.7946186376,59353.0,1853.0,67768936.0,27502.0,46.34,39.45,35.4
2007-08-27,1125.0,1128.4,1106.0,1121.35,1116.5150510097,23819.0,807.0,26594272.0,8822.0,37.04,22.4,-3.65
2007-08-24,1110.0,1121.8,1081.2,1101.0,1092.8239503468,41085.0,1083.0,44898672.0,13584.0,33.06,40.6,-9.0
2007-08-23,1141.0,1159.7,1076.0,1099.8,1111.0006174706,155473.0,1579.0,172730599.0,101013.0,64.97,83.7,-41.2
2007-08-22,1102.0,1124.0,1096.55,1119.25,1107.2312562655,56859.0,800.0,62956062.0,38422.0,67.57,27.45,17.25
2007-08-21,1129.0,1129.0,1100.0,1103.85,1104.6187587281,43681.0,924.0,48250852.0,27612.0,63.21,29.0,-25.15
2007-08-20,1101.0,1137.9,1101.0,1125.0,1124.6853613468,58448.0,1557.0,65735610.0,21976.0,37.6,36.9,24.0
2007-08-17,1088.0,1097.0,1050.3,1069.25,1069.0270666434,137808.0,2085.0,147320482.0,65354.0,47.42,46.7,-18.75
2007-08-16,1110.0,1113.0,1082.35,1094.0,1099.5740169064,297047.0,1737.0,326625163.0,267641.0,90.1,30.65,-16.0
2007-08-14,1140.0,1150.0,1125.0,1146.95,1137.9100205339,24350.0,676.0,27708109.0,6610.0,27.15,25.0,6.95
2007-08-13,1157.7,1157.7,1127.0,1135.6,1137.0734426807,34081.0,786.0,38752600.0,13622.0,39.97,30.7,-22.1
2007-08-10,1120.0,1132.9,1090.0,1131.7,1124.1411144912,99274.0,1690.0,111597985.0,40051.0,40.34,42.9,11.7
2007-08-09,1185.0,1193.9,1143.45,1155.4,1167.1449614324,64562.0,1304.0,75353213.0,25745.0,39.88,50.45,-29.6
2007-08-08,1143.0,1190.5,1143.0,1171.95,1169.1597550826,84110.0,1645.0,98338027.0,45404.0,53.98,47.5,28.95
2007-08-07,1155.0,1169.0,1130.5,1142.6,1144.5886274015,71259.0,1376.0,81562241.0,37862.0,53.13,38.5,-12.4
2007-08-06,1111.4,1141.0,1105.0,1133.9,1124.8767919107,127378.0,1247.0,143284556.0,88885.0,69.78,36.0,22.5
2007-08-03,1162.0,1168.9,1136.0,1152.3,1153.8739565739,40851.0,889.0,47136905.0,17069.0,41.78,32.9,-9.7
2007-08-02,1160.0,1165.0,1140.55,1152.5,1150.570482553,68407.0,944.0,78707075.0,48351.0,70.68,24.45,-7.5
2007-08-01,1188.7,1188.7,1119.0,1161.8,1155.1626653698,152159.0,2038.0,175768396.0,96747.0,63.58,69.7,-26.9
2007-07-31,1165.0,1204.0,1150.0,1198.65,1177.8929063937,125451.0,1719.0,147767843.0,64596.0,51.49,54.0,33.65
2007-07-30,1125.55,1195.0,1125.55,1159.8,1169.5809944369,63634.0,1128.0,74425117.0,35671.0,56.06,69.45,34.25
2007-07-27,1190.1,1190.1,1151.0,1166.7,1164.3105189994,158979.0,1901.0,185100922.0,129742.0,81.61,39.1,-23.4
2007-07-26,1239.9,1239.9,1197.0,1219.05,1208.9225983397,108654.0,1591.0,131354276.0,64755.0,59.6,42.9,-20.85
2007-07-25,1235.0,1249.0,1213.0,1241.6,1229.0776998506,30798.0,916.0,37853135.0,9658.0,31.36,36.0,6.6
2007-07-24,1190.0,1257.0,1190.0,1251.15,1236.9017317251,63174.0,1574.0,78140030.0,37993.0,60.14,67.0,61.15
2007-07-23,1180.0,1224.45,1151.55,1220.6,1214.8218501111,66169.0,979.0,80383547.0,42847.0,64.75,72.9,40.6
2007-07-20,1222.0,1228.7,1195.1,1200.05,1203.9942329873,55488.0,978.0,66807232.0,29590.0,53.33,33.6,-21.95
2007-07-19,1193.0,1222.65,1182.0,1211.95,1204.5503844597,96369.0,1328.0,116081316.0,62036.0,64.37,40.65,18.95
2007-07-18,1208.0,1218.0,1190.05,1194.05,1204.6075442152,21712.0,879.0,26154439.0,6320.0,29.11,27.95,-13.95
2007-07-17,1215.5,1225.0,1165.0,1199.6,1200.9480852652,42878.0,1041.0,51494252.0,20736.0,48.36,60.0,-15.9
2007-07-16,1237.65,1237.65,1201.15,1215.5,1210.3077923083,64615.0,1444.0,78204038.0,21746.0,33.65,36.5,-22.15
2007-07-13,1206.9,1246.0,1203.0,1231.0,1221.8717091412,199492.0,2873.0,243753631.0,119107.0,59.71,43.0,24.1
2007-07-12,1153.1,1208.0,1153.0,1201.25,1181.6663172101,338621.0,2784.0,400137030.0,191690.0,56.61,55.0,48.15
2007-07-11,1148.0,1163.0,1120.0,1150.4,1151.2011091142,97375.0,1410.0,112098208.0,56156.0,57.67,43.0,2.4
2007-07-10,1180.0,1185.95,1144.9,1147.85,1162.4647835884,145117.0,2949.0,168693402.0,56160.0,38.7,41.05,-32.15
2007-07-09,1165.0,1179.0,1160.2,1168.1,1169.0724926139,64310.0,1856.0,75183052.0,24876.0,38.68,18.8,3.1
2007-07-06,1124.0,1159.7,1121.0,1153.35,1144.9807839206,41892.0,1028.0,47965535.0,18870.0,45.04,38.7,29.35
2007-07-05,1155.0,1158.0,1120.55,1129.65,1135.0848436653,138325.0,1267.0,157010611.0,87909.0,63.55,37.45,-25.35
2007-07-04,1152.0,1155.0,1132.05,1148.65,1147.6726906356,63026.0,819.0,72333219.0,34848.0,55.29,22.95,-3.35
2007-07-03,1155.0,1174.8,1142.05,1150.55,1157.7683993715,47094.0,1564.0,54523945.0,12660.0,26.88,32.75,-4.45
2007-07-02,1153.0,1153.0,1132.05,1146.05,1144.0096951814,75914.0,1404.0,86846352.0,43565.0,57.39,20.95,-6.95
2007-06-29,1099.0,1148.0,1092.1,1144.1,1125.0779832024,73939.0,2808.0,83187141.0,22488.0,30.41,55.9,45.1
2007-06-28,1099.0,1106.7,1076.35,1092.25,1081.0927446815,343610.0,1074.0,371474278.0,316608.0,92.14,30.35,-6.75
2007-06-27,1102.55,1105.0,1085.0,1090.7,1093.29805166,29307.0,909.0,32041286.0,11563.0,39.45,20.0,-11.85
2007-06-26,1092.55,1111.45,1090.0,1103.75,1104.9610783934,98146.0,1470.0,108447510.0,59569.0,60.69,21.45,11.2
2007-06-25,1101.0,1104.9,1090.5,1099.45,1098.5287135493,52571.0,920.0,57750753.0,36334.0,69.11,14.4,-1.55
2007-06-22,1103.0,1119.7,1095.3,1101.45,1106.0294197164,40687.0,1500.0,45001019.0,11147.0,27.4,24.4,-1.55
2007-06-21,1111.0,1114.9,1097.25,1103.2,1104.9227679009,91853.0,1166.0,101490471.0,65375.0,71.17,17.65,-7.8
2007-06-20,1111.0,1117.9,1089.5,1099.3,1101.3952523005,63357.0,1376.0,69781099.0,26346.0,41.58,28.4,-11.7
2007-06-19,1099.0,1105.0,1094.0,1099.9,1099.9169954299,51202.0,810.0,56317950.0,30938.0,60.42,11.0,0.9
2007-06-18,1108.0,1126.4,1085.1,1087.9,1102.5518604916,35152.0,911.0,38756903.0,15652.0,44.53,41.3,-20.1
2007-06-15,1100.25,1117.85,1096.9,1108.25,1108.2492690495,33518.0,875.0,37146299.0,8055.0,24.03,20.95,8.0
2007-06-14,1050.35,1111.0,1050.35,1097.9,1099.0725191435,64121.0,765.0,70473629.0,45015.0,70.2,60.65,47.55
2007-06-13,1083.0,1092.7,1073.05,1082.5,1079.6174976364,96253.0,1015.0,103916423.0,74918.0,77.83,19.65,-0.5
2007-06-12,1117.0,1117.0,1072.0,1087.15,1088.8343786997,39699.0,1190.0,43225636.0,16363.0,41.22,45.0,-29.85
2007-06-11,1097.0,1123.0,1090.35,1099.1,1115.143995242,136192.0,1221.0,151873691.0,108931.0,79.98,32.65,2.1
2007-06-08,1090.0,1101.0,1077.1,1091.1,1087.1590852803,60565.0,1378.0,65843790.0,29930.0,49.42,23.9,1.1
2007-06-07,1111.3,1129.7,1100.0,1109.6,1116.6287195239,57299.0,1677.0,63981709.0,17084.0,29.82,29.7,-1.7
2007-06-06,1164.0,1164.0,1118.0,1126.8,1139.9082646538,64915.0,1466.0,73997145.0,34429.0,53.04,46.0,-37.2
2007-06-05,1166.7,1166.7,1145.55,1159.6,1158.136431948,36597.0,1032.0,42384319.0,15123.0,41.32,21.15,-7.1
2007-06-04,1173.0,1181.0,1150.0,1165.0,1165.3541575297,61563.0,1776.0,71742698.0,29661.0,48.18,31.0,-8.0
2007-06-01,1156.0,1164.9,1142.1,1152.85,1154.0857641768,79602.0,2144.0,91867535.0,33226.0,41.74,22.8,-3.15
2007-05-31,1120.0,1150.0,1120.0,1139.75,1133.4314152874,127543.0,1982.0,144561243.0,79597.0,62.41,30.0,19.75
2007-05-30,1140.1,1140.1,1098.0,1104.65,1116.1846197503,105720.0,2265.0,118003038.0,47849.0,45.26,42.1,-35.45
2007-05-29,1133.0,1151.0,1122.55,1145.4,1135.9189847716,78800.0,2112.0,89510416.0,39290.0,49.86,28.45,12.4
2007-05-28,1274.0,1274.0,1078.0,1125.4,1120.7639785471,102550.0,1994.0,114934346.0,62323.0,60.77,196.0,-148.6
2007-05-25,1072.0,1080.0,1060.25,1069.45,1073.1723679317,88723.0,1382.0,95215072.0,53265.0,60.04,19.75,-2.55
2007-05-24,1118.0,1119.0,1080.0,1089.6,1098.1774566248,25533.0,850.0,28039765.0,8606.0,33.71,39.0,-28.4
2007-05-23,1115.0,1125.4,1105.0,1111.2,1114.7924352138,48197.0,1194.0,53729651.0,25185.0,52.25,20.4,-3.8
2007-05-22,1109.8,1132.0,1107.3,1116.8,1120.4314618574,75965.0,2595.0,85113576.0,30931.0,40.72,24.7,7.0
2007-05-21,1090.0,1118.75,1078.0,1103.05,1106.1541680439,160351.0,3856.0,177372927.0,63043.0,39.32,40.75,13.05
2007-05-18,1035.0,1090.0,1035.0,1072.05,1060.1154969504,395794.0,3771.0,419587353.0,272174.0,68.77,55.0,37.05
2007-05-17,1049.0,1060.0,1027.3,1036.25,1048.5811929851,216281.0,2373.0,226788189.0,139478.0,64.49,32.7,-12.75
2007-05-16,1019.0,1043.0,1009.0,1033.9,1016.1991109714,1648091.0,2755.0,1674788609.0,1580785.0,95.92,34.0,14.9
2007-05-15,996.0,1014.0,994.5,1010.15,1006.6346574191,47580.0,1386.0,47895677.0,19732.0,41.47,19.5,14.15
2007-05-14,1007.3,1020.0,991.2,995.95,1003.9788284613,71086.0,1229.0,71368839.0,43422.0,61.08,28.8,-11.35
2007-05-11,996.0,1009.0,983.05,997.85,997.68433917934,42137.0,1218.0,42039425.0,10256.0,24.34,25.95,1.85
2007-05-10,1010.0,1022.4,1005.1,1012.25,1013.5966084992,107563.0,2072.0,109025492.0,53739.0,49.96,17.3,2.25
2007-05-09,991.0,998.0,980.3,996.35,989.92544697693,29308.0,1170.0,29012735.0,3835.0,13.09,17.7,5.35
2007-05-08,1000.0,1000.0,987.1,990.0,991.36202750149,238678.0,1553.0,236616306.0,169690.0,71.1,12.9,-10.0
2007-05-07,1018.0,1019.9,999.05,1000.0,1010.819117004,473411.0,994.0,478532889.0,448504.0,94.74,20.85,-18.0
2007-05-04,1006.5,1022.0,1003.0,1008.0,1009.762318369,79901.0,1104.0,80681019.0,48254.0,60.39,19.0,1.5
2007-05-03,1035.0,1035.0,1001.0,1006.05,1014.6878290593,61729.0,1611.0,62635665.0,19218.0,31.13,34.0,-28.95
2007-04-30,1001.0,1031.0,990.15,1026.15,1017.3546407665,53127.0,1069.0,54049000.0,24778.0,46.64,40.85,25.15
2007-04-27,1026.0,1038.9,1010.0,1016.5,1020.8150072024,45818.0,1097.0,46771702.0,13046.0,28.47,28.9,-9.5
2007-04-26,1038.9,1045.0,1008.25,1030.55,1032.7997992361,81688.0,1937.0,84367350.0,31794.0,38.92,36.75,-8.35
2007-04-25,1025.0,1039.0,1020.0,1031.45,1029.8094360788,122127.0,2487.0,125767537.0,53307.0,43.65,19.0,6.45
2007-04-24,990.0,1023.0,976.05,1013.6,1002.014751356,1306185.0,3343.0,1308816638.0,1209745.0,92.62,46.95,23.6
2007-04-23,997.0,1006.0,983.0,987.4,988.34315943086,54820.0,935.0,54180972.0,30919.0,56.4,23.0,-9.6
2007-04-20,975.5,1007.5,974.7,994.65,995.54077547373,331204.0,1835.0,329727087.0,288529.0,87.12,32.8,19.15
2007-04-19,925.0,990.0,925.0,982.55,979.07526508373,37441.0,1177.0,36657557.0,11382.0,30.4,65.0,57.55
2007-04-18,977.0,990.05,976.1,980.0,985.67474489796,47040.0,958.0,46366140.0,19611.0,41.69,13.95,3.0
2007-04-17,981.0,995.0,970.05,973.75,980.48303254915,62060.0,1473.0,60848777.0,26326.0,42.42,24.95,-7.25
2007-04-16,985.0,997.0,967.2,971.5,977.26162760074,75940.0,933.0,74213248.0,57328.0,75.49,29.8,-13.5
2007-04-13,962.0,986.9,953.0,979.35,975.24052153791,67416.0,1212.0,65746815.0,33051.0,49.03,33.9,17.35
2007-04-12,975.0,979.0,950.0,957.95,958.4308832131,25645.0,709.0,24578960.0,12545.0,48.92,29.0,-17.05
2007-04-11,985.5,990.0,975.0,980.15,983.53966279162,100472.0,1047.0,98818197.0,69043.0,68.72,15.0,-5.35
2007-04-10,977.0,996.0,957.1,991.85,975.03284943235,75222.0,1375.0,73343921.0,44331.0,58.93,38.9,14.85
2007-04-09,959.9,975.85,952.0,971.9,962.89428697814,357184.0,1417.0,343930433.0,326257.0,91.34,23.85,12.0
2007-04-05,916.2,948.5,915.05,943.25,934.64077098155,62829.0,1485.0,58722545.0,33800.0,53.8,33.45,27.05
2007-04-04,918.0,938.9,915.1,925.9,925.96520233047,1217093.0,1222.0,1126985766.0,1188388.0,97.64,23.8,7.9
2007-04-03,895.0,920.85,895.0,912.95,913.39405112571,48547.0,1719.0,44342541.0,18215.0,37.52,25.85,17.95
2007-04-02,930.0,933.0,895.0,901.6,909.58742756054,163930.0,3121.0,149108667.0,105853.0,64.57,38.0,-28.4
2007-03-30,938.0,966.0,938.0,949.4,951.84178964584,209114.0,1977.0,199043444.0,168330.0,80.5,28.0,11.4
2007-03-29,945.0,959.9,927.3,933.05,933.56268663655,1355241.0,2441.0,1265202429.0,1292196.0,95.35,32.6,-11.95
2007-03-28,977.0,977.0,951.05,955.45,959.24512997181,63860.0,1254.0,61257394.0,34899.0,54.65,25.95,-21.55
2007-03-26,1008.0,1009.6,970.1,975.6,979.71011159959,88710.0,1956.0,86910084.0,36324.0,40.95,39.5,-32.4
2007-03-23,1025.0,1027.0,996.0,1011.85,1007.1130789496,117670.0,2455.0,118506996.0,42235.0,35.89,31.0,-13.15
2007-03-22,976.0,1030.0,976.0,1023.25,1002.992945059,118782.0,3237.0,119137508.0,58347.0,49.12,54.0,47.25
2007-03-21,960.0,967.5,946.3,965.95,960.61044176707,374496.0,1692.0,359744768.0,343619.0,91.76,21.2,5.95
2007-03-20,948.0,958.8,932.0,954.15,953.4500535523,56020.0,1268.0,53412272.0,23540.0,42.02,26.8,6.15
2007-03-19,940.0,940.0,905.55,926.6,919.31459566075,26364.0,746.0,24236810.0,8535.0,32.37,34.45,-13.4
